id,text,favorites_count,created_at.$date,user.screen_name,user.name,user.id,user.friends,user.followers,user.verified,user.account_created_at.$date,user.location,user.description,media.media_type,media.media_urls,tweet_types.deleted_tweet,tweet_types.retweet,tweet_types.quote_tweet,tweet_types.reply,tweet_types.original_tweet,geolocation,url_count,media_url1,media_url2,media_url3,source_off,source_unoff,lang_spanish,type_trop-out,type_cone,type_arrival,type_prob,type_surge,type_key-msg,type_WW,type_threat-impact,type_conv-out,type_meso-disc,type_rain-fore,type_rain-out,type_riv-flood,type_spag,type_text,type_model,type_evac,type_other-fore,type_other-non-fore,type_video,type_WW_exp,type_WW_cone,type_WW_meso-disc,threat_trop-gen,threat_wind,threat_surge,threat_rain-flood,threat_tor,threat_tstorm
901541385521811457,"Aviso de InundaciÃ³n Repentina incluye West Livingston TX, Livingston TX, Shepherd TX hasta las 5:30 PM CDT https://t.co/ITDRP5MoF0",0,2017-08-26T20:26:30Z,NWSHouston,NWS Houston,600958397,349,33655,True,2012-06-06T13:13:19Z,"Houston, Texas",Official Twitter account for the National Weather Service Houston/Galveston TX. Details: http://www.weather.gov/twitter,photo,http://pbs.twimg.com/media/DILrHHNXgAEhJZl.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILrHHNXgAEhJZl.jpg,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
901542619674812416,"Tornado Warning including Huntington TX, Zavalla TX until 4:15 PM CDT https://t.co/GfnaPRavUl",0,2017-08-26T20:31:25Z,NWStornado,NWS Tornado,2544227706,0,62924,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILsO-2WsAAdHNF.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILsO-2WsAAdHNF.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901542817658527744,"Polk Co. Sherriff's Office reporting flooding around the northeast side of Lake Livingston after 3-5"" of rain. https://t.co/5SseRtqWck",0,2017-08-26T20:32:12Z,TillmanWeather,David Tillman,1392425179,45,6646,True,2013-04-30T16:05:06Z,"Houston, TX","Meteorologist at #ABC13, KTRK-TV Houston",photo,http://pbs.twimg.com/media/DILsad5XUAIHl_n.jpg,0,0,0,0,True,,1,http://pbs.twimg.com/media/DILsad5XUAIHl_n.jpg,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
901543103793901568,"Tornado Warning including Woodville TX, Colmesneil TX, Chester TX until 4:00 PM CDT https://t.co/O34juqzIAn",0,2017-08-26T20:33:20Z,NWStornado,NWS Tornado,2544227706,0,62924,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILsrK4WAAAVzT7.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILsrK4WAAAVzT7.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901543110307721216,"Tornado Warning including Woodville TX, Colmesneil TX, Chester TX until 4:00 PM CDT https://t.co/BHojOc6JVI",0,2017-08-26T20:33:22Z,NWSLakeCharles,NWS Lake Charles,590185677,234,6822,True,2012-05-25T16:00:35Z,"Lake Charles, Louisiana","Official Twitter account for the National Weather Service Lake Charles, LA. Details: http://weather.gov/twitter",photo,http://pbs.twimg.com/media/DILsrjLXgAA6PuT.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILsrjLXgAA6PuT.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901544517194698752,"Tornado Warning including Leesville LA, New Llano LA, Anacoco LA until 4:15 PM CDT https://t.co/qWuVsT8G2F",0,2017-08-26T20:38:57Z,NWStornado,NWS Tornado,2544227706,0,62926,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILt9eqXgAAsKcV.jpg,0,0,0,0,True,"Louisiana, USA",1,http://pbs.twimg.com/media/DILt9eqXgAAsKcV.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901544523565813760,"Tornado Warning including Leesville LA, New Llano LA, Anacoco LA until 4:15 PM CDT https://t.co/1mnQECq4d3",0,2017-08-26T20:38:58Z,NWSLakeCharles,NWS Lake Charles,590185677,234,6822,True,2012-05-25T16:00:35Z,"Lake Charles, Louisiana","Official Twitter account for the National Weather Service Lake Charles, LA. Details: http://weather.gov/twitter",photo,http://pbs.twimg.com/media/DILt90NXkAAAklx.jpg,0,0,0,0,True,"Louisiana, USA",1,http://pbs.twimg.com/media/DILt90NXkAAAklx.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901545066560409604,"Tornado Warning including Prairie View TX, Waller TX, Stagecoach TX until 4:15 PM CDT https://t.co/l8CsZkFViL",0,2017-08-26T20:41:08Z,NWStornado,NWS Tornado,2544227706,0,62926,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILudY6WsAEMOyJ.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILudY6WsAEMOyJ.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901545073795620864,"Tornado Warning including Prairie View TX, Waller TX, Stagecoach TX until 4:15 PM CDT https://t.co/NJUFCeh8gP",0,2017-08-26T20:41:10Z,NWSHouston,NWS Houston,600958397,349,33667,True,2012-06-06T13:13:19Z,"Houston, Texas",Official Twitter account for the National Weather Service Houston/Galveston TX. Details: http://www.weather.gov/twitter,photo,http://pbs.twimg.com/media/DILudzjWsAA-OW7.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILudzjWsAA-OW7.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901545086290448384,"Aviso de Tornado incluye Prairie View TX, Waller TX, Stagecoach TX hasta las 4:15 PM CDT https://t.co/pDP8WCtfTv",0,2017-08-26T20:41:13Z,NWSHouston,NWS Houston,600958397,349,33667,True,2012-06-06T13:13:19Z,"Houston, Texas",Official Twitter account for the National Weather Service Houston/Galveston TX. Details: http://www.weather.gov/twitter,photo,http://pbs.twimg.com/media/DILuelOXoAAfPOn.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILuelOXoAAfPOn.jpg,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901547514947665920,"Tight rotation in west Harris County, tracking toward Cypress. Tornado Warning in effect. #houwx https://t.co/YlGKBeceW1",0,2017-08-26T20:50:52Z,HellerWeather,ABC13 Tim Heller,20010925,1215,19153,True,2009-02-03T22:46:30Z,"Houston, TX",Forecasting weather for the 4th largest city in America. #ABC13 #Houston #TXwx,photo,http://pbs.twimg.com/media/DILwr4pXoAEUEQC.jpg,0,0,0,0,True,,1,http://pbs.twimg.com/media/DILwr4pXoAEUEQC.jpg,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
901548808714235905,Tornado Warning continues for Huntington TX until 4:15 PM CDT https://t.co/684YLCUa5d,0,2017-08-26T20:56:00Z,NWStornado,NWS Tornado,2544227706,0,62927,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILx3L0XsAQvkeu.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILx3L0XsAQvkeu.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901549161862004736,"Tornado Warning continues for Prairie View TX, Waller TX, Stagecoach TX until 4:15 PM CDT https://t.co/cqNbc13XH5",0,2017-08-26T20:57:24Z,NWStornado,NWS Tornado,2544227706,0,62928,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILyLxCWAAEKWrR.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILyLxCWAAEKWrR.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901550532380196865,"Tornado Warning including Huntington TX, Redland TX until 4:45 PM CDT https://t.co/PZOH0C5xkQ",0,2017-08-26T21:02:51Z,NWStornado,NWS Tornado,2544227706,0,62933,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILzbhpXUAEEFpH.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILzbhpXUAEEFpH.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901550742238113792,"Tornado Warning continues for Prairie View TX, Waller TX, Stagecoach TX until 4:15 PM CDT https://t.co/IXRlzkd73r",0,2017-08-26T21:03:41Z,NWStornado,NWS Tornado,2544227706,0,62933,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILznyXXsAEjIT1.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILznyXXsAEjIT1.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901550746478444544,"Tornado Warning continues for Prairie View TX, Waller TX, Stagecoach TX until 4:15 PM CDT https://t.co/5IySnZcFUC",0,2017-08-26T21:03:42Z,NWStornado,NWS Tornado,2544227706,0,62933,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DILzoCIXoAIkd94.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DILzoCIXoAIkd94.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901551865690804226,"Tornado Warning including Huntington TX, Zavalla TX until 5:00 PM CDT https://t.co/DRDRBy2Lip",0,2017-08-26T21:08:09Z,NWStornado,NWS Tornado,2544227706,0,62934,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DIL0pLtXsAAZZwS.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL0pLtXsAAZZwS.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901552405048852481,4PM Advisory on #Harvey: 65 mph sustained winds and the storm has become stationary: https://t.co/T0HcwTGM06 https://t.co/QORrx2CG98,0,2017-08-26T21:10:18Z,KPRC2WEATHER,KPRC 2 WEATHER,29239301,1175,32326,False,2009-04-06T16:53:21Z,"Houston, Texas",KPRC 2 is Houston's NBC affiliate.,photo,http://pbs.twimg.com/media/DIL1IffWAAEfd2P.jpg,0,0,0,0,True,,1,http://pbs.twimg.com/media/DIL1IffWAAEfd2P.jpg,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
901552422245552128,4PM Advisory on #Harvey: 65 mph sustained winds and the storm has become stationary: https://t.co/V70et0FAxI https://t.co/XITuxWL312,0,2017-08-26T21:10:22Z,KPRC2,KPRC 2 Houston,27583598,1535,547388,True,2009-03-30T04:25:49Z,"Houston, TX",NBC TV affiliate and local news station in #Houston. #BreakingNews #HoustonWeather #KPRC2 | Follow more KPRC reporters: http://bit.ly/1Rwg7wG,photo,http://pbs.twimg.com/media/DIL1JbCWAAErPgh.jpg,0,0,0,0,True,,1,http://pbs.twimg.com/media/DIL1JbCWAAErPgh.jpg,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
901553761759502337,Tornadoes producing damage in NW Harris County #houwx #hounews https://t.co/Boal8pMyDa,0,2017-08-26T21:15:41Z,JeffLindner1,Jeff Lindner,1137886028,190,3167,False,2013-01-31T20:47:43Z,"Houston, TX",Meteorologist with the Harris County Flood Control District,animated_gif,https://video.twimg.com/tweet_video/DIL2U_jVoAAeMY0.mp4,0,0,0,0,True,,1,https://video.twimg.com/tweet_video/DIL2U_jVoAAeMY0.mp4,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
901554079264108545,"Tornado Warning continues for Huntington TX, Zavalla TX until 5:00 PM CDT https://t.co/nbnhnPh4L8",0,2017-08-26T21:16:57Z,NWStornado,NWS Tornado,2544227706,0,62937,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DIL2qB-XoAAnkgZ.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL2qB-XoAAnkgZ.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901554364304773121,"Tornado Warning including Tomball TX, Jersey Village TX, Pinehurst TX until 5:00 PM CDT https://t.co/RghMmBPnMl",0,2017-08-26T21:18:05Z,NWStornado,NWS Tornado,2544227706,0,62937,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DIL26mIWAAEzwbA.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL26mIWAAEzwbA.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901554373024788480,"Tornado Warning including Tomball TX, Jersey Village TX, Pinehurst TX until 5:00 PM CDT https://t.co/8gDNyyiyDD",0,2017-08-26T21:18:07Z,NWSHouston,NWS Houston,600958397,349,33748,True,2012-06-06T13:13:19Z,"Houston, Texas",Official Twitter account for the National Weather Service Houston/Galveston TX. Details: http://www.weather.gov/twitter,photo,http://pbs.twimg.com/media/DIL27DfXoAEjGZF.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL27DfXoAEjGZF.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901554389911035904,"Aviso de Tornado incluye Tomball TX, Jersey Village TX, Pinehurst TX hasta las 5:00 PM CDT https://t.co/BZ5V3iJB0P",0,2017-08-26T21:18:11Z,NWSHouston,NWS Houston,600958397,349,33748,True,2012-06-06T13:13:19Z,"Houston, Texas",Official Twitter account for the National Weather Service Houston/Galveston TX. Details: http://www.weather.gov/twitter,photo,http://pbs.twimg.com/media/DIL28DEXgAY4FtO.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL28DEXgAY4FtO.jpg,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901554416767119360,"Tornado Warning including Vidor TX, Buna TX, Evadale TX until 4:45 PM CDT https://t.co/aubMpRwRqv",0,2017-08-26T21:18:17Z,NWStornado,NWS Tornado,2544227706,0,62937,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DIL29oEXgAUFNPE.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL29oEXgAUFNPE.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901554424744751104,"Tornado Warning including Vidor TX, Buna TX, Evadale TX until 4:45 PM CDT https://t.co/wa69iDJGGr",0,2017-08-26T21:18:19Z,NWSLakeCharles,NWS Lake Charles,590185677,234,6825,True,2012-05-25T16:00:35Z,"Lake Charles, Louisiana","Official Twitter account for the National Weather Service Lake Charles, LA. Details: http://weather.gov/twitter",photo,http://pbs.twimg.com/media/DIL2-HUWsAEbvgj.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL2-HUWsAEbvgj.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901555058223009792,Tornado Warning continues for Redland TX until 4:45 PM CDT https://t.co/gGk1HdffvK,0,2017-08-26T21:20:50Z,NWStornado,NWS Tornado,2544227706,0,62939,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DIL3i9wXoAEa6CF.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL3i9wXoAEa6CF.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
901556106337689601,"Tornado Warning continues for Tomball TX, Jersey Village TX, Pinehurst TX until 5:00 PM CDT https://t.co/RJYlAJLqF0",0,2017-08-26T21:25:00Z,NWStornado,NWS Tornado,2544227706,0,62943,True,2014-06-03T20:21:13Z,,Official Twitter account for the National Weather Service used to distribute experimental tornado  warning impact graphics. Read more at: http://goo.gl/cCCw1s,photo,http://pbs.twimg.com/media/DIL4f9dWsAEyaoJ.jpg,0,0,0,0,True,"Texas, USA",1,http://pbs.twimg.com/media/DIL4f9dWsAEyaoJ.jpg,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
